TWT,greedy twt,TT,greedy TT,tardy jobs,greed tardy jobs,Total weighted earliness,Total weighted earliness greedy,number of early jobs,number of early jobs greedy,total earliness,total earliness greedy
41582,54161,5592,7064,64,69,603,307,11,6,97,59
36386,48015,5230,6680,67,70,527,394,8,5,61,61
34847,44193,5166,6797,63,68,783,217,12,7,128,44
37975,45451,5359,6430,66,71,838,389,9,4,125,46
46287,56658,5737,7263,64,73,897,112,11,2,124,24
35473,43437,5252,6251,65,70,679,416,10,5,92,71
42253,53007,6128,7801,68,73,624,95,7,2,89,11
47481,60026,6594,7886,67,68,574,614,8,7,74,91
35672,47239,5433,6996,67,65,759,1108,8,10,97,133
63343,78793,6787,8918,66,72,616,236,9,3,90,22
68332,87396,7052,8666,69,71,271,266,6,4,43,48
58750,78498,6771,8671,67,72,686,508,8,3,86,71
58081,65813,6396,7125,65,66,1006,1051,10,9,121,117
53077,72961,6016,8057,69,73,368,100,6,2,39,25
67391,82443,6770,8110,68,69,971,346,7,6,103,51
70031,89292,7089,9606,69,71,552,255,6,4,65,27
70453,91187,7296,9627,66,71,1109,210,9,4,119,45
64966,74347,6677,7762,64,69,1126,504,11,6,119,51
61754,80265,7230,8619,66,70,910,230,9,5,105,26
36368,43647,5143,6105,63,65,1374,1296,12,10,203,195
39811,47562,5477,6754,65,68,727,470,10,7,126,78
32269,41406,4572,5790,65,66,1002,831,10,9,176,120
37538,43920,5342,6385,66,66,809,462,9,9,106,76
37529,51802,5148,7062,67,69,1128,536,8,6,128,88
37645,51250,5199,7077,64,65,1192,968,11,10,189,140
45104,52516,6239,7079,66,69,930,346,9,6,143,45
34457,45426,4790,6419,63,68,1101,632,12,7,169,98
37157,47531,5372,7016,66,70,729,335,9,5,111,59
35465,49055,4860,6816,64,68,1389,599,11,7,182,96
57291,73526,6678,8181,62,68,2461,1050,13,7,260,113
59725,77251,6455,7858,67,67,1397,906,8,8,138,113
53499,68578,5960,7465,64,70,938,1088,11,5,110,108
67079,90068,7108,9496,67,69,1423,781,8,6,172,126
57968,69831,6302,7364,65,68,1638,922,10,7,220,122
64098,85555,6914,8865,63,66,1132,1200,12,9,140,139
60910,78463,6525,8455,63,69,1661,899,12,6,189,95
59337,77051,6259,7677,62,65,1376,862,13,10,174,120
54086,75431,6145,8049,64,69,1328,761,11,6,156,104
58439,77532,6204,8003,65,65,1848,1246,10,10,192,164
61130,72425,8972,11155,70,71,136,322,5,4,23,41
62790,78671,8482,11235,67,72,717,220,8,3,89,38
60848,66298,8850,9356,69,70,305,379,6,5,51,58
49154,69353,7282,10350,68,71,715,332,7,4,89,48
62872,77179,8961,10663,71,74,610,130,4,1,76,26
52231,64682,8314,9694,65,70,567,216,10,5,70,45
69630,82961,9278,11634,70,71,296,402,5,4,57,45
58110,81115,8679,11527,71,73,176,155,4,2,23,31
55868,75680,7677,10540,66,71,605,569,9,4,93,61
59370,78694,8701,11123,65,70,757,248,10,5,98,38
103542,134118,10520,12799,70,71,573,31,5,4,57,5
85514,107865,9688,12369,67,71,443,386,8,4,52,53
91471,112614,10207,12382,68,72,796,322,7,3,87,36
95213,119659,10525,12546,71,70,375,274,4,5,44,45
112636,145605,10982,14518,70,72,273,144,5,3,33,18
94387,121646,9791,12689,70,72,185,266,5,3,19,35
91767,118300,10411,12853,66,71,705,364,9,4,102,58
111681,135547,11667,13697,71,72,531,214,4,3,48,34
93587,124472,10079,13099,71,72,311,344,4,3,41,37
91586,109981,9828,11887,67,70,488,573,8,5,61,78
61503,79015,8739,11012,66,66,1105,983,9,9,133,125
62367,75820,9247,10559,68,70,601,442,7,5,79,69
55325,77556,8588,11289,66,70,1044,495,9,5,139,83
50502,67320,7948,10152,66,72,1010,348,9,3,159,55
62528,84065,8739,11456,70,69,580,594,5,6,82,92
54996,67143,8359,9483,66,72,897,168,9,3,149,42
51732,70052,7565,10358,69,69,762,640,6,6,94,98
65084,69690,8957,9560,68,68,655,540,7,7,113,95
56297,76903,8435,11333,66,73,1080,180,9,2,144,42
58895,75861,7986,10392,64,70,1117,707,11,5,187,95
91482,115840,9347,11991,69,69,632,530,6,6,75,92
96304,114103,11153,12294,66,67,964,1286,9,8,114,138
94077,117562,10597,13387,68,70,883,670,7,5,91,74
90505,125421,9191,13174,66,71,1704,336,9,4,187,65
83186,105817,9362,11415,67,70,1448,809,8,5,145,85
88228,104005,9999,11472,67,69,1184,539,8,6,142,60
101551,134200,10289,13669,67,70,1217,446,8,5,165,52
99353,134131,10445,13542,69,71,1217,153,6,4,138,18
85464,100181,9174,10627,67,67,858,542,8,8,130,73
80959,98002,9022,11233,68,69,973,900,7,6,113,105
34414,52155,5014,7608,65,74,714,200,10,1,113,20
41072,59208,5686,7920,66,71,1082,308,9,4,136,36
44660,62031,6134,8438,68,73,502,140,7,2,75,25
43359,52440,5995,7494,64,71,647,230,11,4,95,29
31060,51259,4648,7681,66,71,536,380,9,4,73,52
37629,44497,5517,6356,67,71,796,338,8,4,103,45
42778,57424,5849,7885,67,71,566,238,8,4,67,38
35540,44751,5275,6537,64,70,540,354,11,5,74,70
35757,47419,5281,6973,65,72,610,96,10,3,85,13
35789,52113,5212,7538,62,73,758,88,13,2,109,12
73238,90001,6942,8741,72,72,528,228,3,3,70,28
67375,81467,7252,8370,65,69,994,591,10,6,108,73
73692,97658,7648,9672,70,74,992,110,5,1,84,11
62369,84398,6687,9058,67,72,550,364,8,3,69,37
62461,82947,6654,8518,65,72,890,126,10,3,104,29
