TWT,greedy twt,TT,greedy TT,tardy jobs,greed tardy jobs,Total weighted earliness,Total weighted earliness greedy,number of early jobs,number of early jobs greedy,total earliness,total earliness greedy
56060,64229,6240,7200,66,64,1611,1462,9,11,170,168
59475,67560,6736,7386,69,70,606,450,6,5,85,72
61355,67167,8696,9454,70,71,245,244,5,4,42,42
62802,71428,8901,10181,69,70,422,421,6,5,73,69
59254,69826,8905,10358,69,70,240,242,6,5,50,55
51727,58441,7933,9006,70,71,287,305,5,4,42,35
62190,78609,8587,10741,70,72,450,252,5,3,62,36
53068,60148,8650,9831,70,73,438,430,5,2,45,43
68433,79753,9303,10952,69,72,362,216,6,3,58,26
58201,63649,8494,9314,71,73,229,191,4,2,35,20
59892,74339,8230,10171,69,71,522,411,6,4,81,58
59449,64459,8664,9541,68,69,262,260,7,6,47,43
100843,116666,10224,11976,71,71,358,358,4,4,50,50
94985,102372,10428,11205,71,70,271,271,4,5,45,45
94664,107425,10026,11546,71,71,401,124,4,4,48,21
93632,110709,10024,11830,71,72,386,356,4,3,48,43
115052,133804,11549,13789,69,70,609,514,6,5,83,76
100766,117062,9902,11758,68,70,587,588,7,5,57,61
91022,108781,10118,12069,71,71,236,188,4,4,29,23
115197,130100,11813,13432,70,69,785,771,5,6,82,81
97604,113500,10193,11867,70,72,467,171,5,3,70,33
93679,108264,10134,11643,68,68,551,551,7,7,68,68
61528,74492,8308,9746,67,69,396,319,8,6,66,52
55978,69614,8122,10021,67,67,890,924,8,8,136,128
57539,66819,8888,10225,71,71,772,856,4,4,87,98
52892,64417,7835,9530,68,69,785,665,7,6,117,98
62916,76618,8880,11062,67,70,659,383,8,5,108,69
50080,60665,7295,8791,68,68,566,808,7,7,80,118
45589,52615,6705,7667,67,69,739,689,8,6,96,96
63851,74113,8843,10324,69,71,501,434,6,4,78,62
57861,67498,8221,9513,68,68,625,609,7,7,102,96
59315,73921,7956,9884,66,67,865,916,9,8,134,143
96723,110858,9698,11467,69,70,588,577,6,5,68,60
94670,108648,10720,12153,69,70,713,693,6,5,80,66
95848,112145,10552,12577,71,73,247,160,4,2,33,24
99933,115656,10137,11746,68,70,537,504,7,5,62,59
85445,93160,8996,9968,67,67,1035,1210,8,8,136,142
83370,94291,8867,10187,64,66,1733,1834,11,9,189,195
101079,120542,9969,11658,66,69,1042,869,9,6,128,146
100877,113291,10357,11611,71,70,665,405,4,5,79,56
83420,92399,8640,9713,66,71,643,642,9,4,81,72
85835,90907,9763,10365,69,69,1197,1275,6,6,132,138
31950,42110,4605,6106,67,69,808,432,8,6,122,67
37627,43387,5158,5939,64,65,713,522,11,10,109,95
42649,49708,5852,6778,69,69,304,304,6,6,58,58
38731,45211,5495,6373,68,68,429,429,7,7,63,63
29800,34920,4480,5276,68,69,286,300,7,6,41,41
33194,39994,4771,5687,70,70,290,234,5,5,44,34
38094,45184,5082,6073,71,72,125,107,4,3,17,16
32662,38613,4944,5939,66,67,627,627,9,8,95,95
31860,37689,4440,5302,65,68,699,563,10,7,106,86
28469,33831,3900,4670,61,62,957,1013,14,13,146,157
72343,82493,7231,8082,69,69,308,275,6,6,49,36
58141,68246,5987,7047,69,69,181,299,6,6,23,33
69477,83280,6650,7990,68,66,546,481,7,9,93,74
64222,72336,7097,8065,69,71,413,243,6,4,35,37
60876,65469,6514,6985,66,67,839,811,9,8,97,90
62558,72642,6521,7726,70,71,388,280,5,4,55,26
48022,52970,5959,6662,70,70,424,424,5,5,53,53
48503,54204,5248,5888,65,66,788,662,10,9,103,100
60325,66169,6546,7228,71,72,371,334,4,3,41,36
78973,87439,8136,9079,73,73,117,117,2,2,26,26
33127,41745,4427,5591,65,66,1056,996,10,9,134,122
25661,30179,3724,4407,64,63,823,823,11,12,128,128
39149,48247,5276,6469,66,67,967,807,9,8,144,121
33266,40892,4722,5892,65,66,988,927,10,9,126,116
32358,37206,4416,5034,63,63,1139,1170,12,12,178,184
33314,40629,4899,6018,64,65,927,810,11,10,122,112
32154,36417,4531,5099,65,65,974,874,10,10,125,116
36014,41563,4850,5606,65,70,1199,988,10,5,148,115
34623,37468,4780,5134,61,61,1351,1200,14,14,197,170
23745,29381,3497,4354,61,62,1347,1126,14,13,205,173
56518,65562,6189,7128,66,69,1026,853,9,6,144,136
54245,67621,5678,7163,66,67,1274,989,9,8,148,107
47519,53676,5455,6104,66,66,1098,938,9,9,142,146
47833,53081,5330,5783,62,63,1071,1173,13,12,162,206
46074,54951,5214,6207,66,64,1309,1430,9,11,167,190
46514,55426,4962,6002,65,67,1655,1095,10,8,186,130
54907,62379,5817,6659,65,65,1834,1602,10,10,195,156
56599,62364,5452,5996,60,63,2359,1782,15,12,263,194
54852,62041,5865,6585,65,68,1086,836,10,7,142,118
51736,56352,5695,6115,61,63,1726,1459,14,12,220,197
49819,57292,7310,8434,71,71,258,258,4,4,38,38
53872,63985,7454,8829,69,71,472,398,6,4,50,43
58144,68035,8104,9855,71,70,144,160,4,5,31,29
60232,69460,8143,9487,71,71,258,254,4,4,47,46
55951,60663,8354,9020,71,69,326,358,4,6,62,60
61436,63228,8789,8982,70,71,262,226,5,4,38,34
59465,67960,7851,8936,70,71,213,164,5,4,37,35
60179,69492,8346,9642,66,66,648,648,9,9,111,111
52473,60902,7937,9136,71,70,380,363,4,5,50,46
48178,57654,7006,8415,70,72,158,92,5,3,25,16
100602,110485,11061,12134,72,72,90,161,3,3,18,17
104415,123939,11109,13299,73,72,312,239,2,3,28,28
88725,105135,9443,11032,71,72,743,743,4,3,67,67
88436,105122,10236,12174,68,70,665,287,7,5,81,29
97335,105587,10854,11711,70,70,474,474,5,5,57,57
92134,103278,10338,11440,70,70,437,437,5,5,57,57
102611,122165,10249,12061,70,70,697,513,5,5,76,59
94626,111353,9926,11757,69,71,430,434,6,4,52,44
95842,114283,10586,12723,71,72,254,170,4,3,39,18
93252,107145,9483,10757,69,72,882,491,6,3,87,57
56099,68424,7969,9843,67,68,914,575,8,7,143,91
54937,60217,7915,8578,69,69,502,502,6,6,79,79
58598,71538,8134,9979,70,70,806,468,5,5,144,91
45227,53406,6731,7878,68,67,721,729,7,8,135,136
56355,60753,8069,8627,67,68,1017,809,8,7,141,119
49469,60559,7375,8993,68,68,571,372,7,7,109,71
48495,59898,6922,8494,66,68,806,412,9,7,129,73
47750,55009,6901,8068,67,67,933,721,8,8,147,111
47538,58774,6902,8547,70,70,627,438,5,5,92,71
57921,60503,8763,8995,67,65,701,820,8,10,99,118
79090,90791,8629,10046,69,69,737,775,6,6,110,118
62313,73436,7433,8830,68,71,1003,773,7,4,119,98
86002,102443,9618,11496,71,70,533,553,4,5,100,101
103290,115117,10350,11845,66,67,684,612,9,8,96,92
99711,115247,9859,11275,71,71,387,543,4,4,34,47
104942,111880,10510,11213,70,71,538,406,5,4,41,33
91668,108214,9316,11306,70,70,438,581,5,5,69,95
86179,95663,9401,10373,70,70,981,981,5,5,129,129
70698,88116,7877,9758,66,67,1718,1292,9,8,200,169
81954,92285,8947,10090,68,72,666,555,7,3,96,60
74138,83087,10459,11839,90,92,964,699,10,8,125,87
67834,83884,9684,12062,91,92,359,348,9,8,63,59
84079,99487,11293,13583,95,95,365,324,5,5,49,43
68317,79318,9935,11404,93,94,374,358,7,6,67,65
83008,93571,11305,12749,97,97,21,112,3,3,5,21
72154,78056,10287,11162,91,91,837,739,9,9,106,106
77184,77184,11100,11100,90,90,540,540,10,10,81,81
76095,89543,10630,12474,95,93,468,366,5,7,74,67
69332,77830,10429,11629,91,93,718,630,9,7,105,87
79344,86455,11072,12051,91,92,624,674,9,8,86,98
113458,127650,11915,13317,93,94,541,414,7,6,84,71
127128,139439,14342,15744,94,96,678,687,6,4,80,79
98679,106694,11380,12423,93,95,583,472,7,5,84,60
114932,126613,12641,13876,90,93,672,580,10,7,72,69
115995,119574,12931,13381,97,95,291,341,3,5,26,36
124836,143715,13299,15405,92,93,572,481,8,7,95,73
126822,134543,13689,14551,91,94,610,340,9,6,87,42
122190,129335,13512,14219,95,95,534,336,5,5,69,41
91022,108908,10100,12184,92,92,745,556,8,8,79,61
113851,122768,13155,14338,95,94,238,557,5,6,49,76
64677,74032,8903,10121,88,89,1518,1282,12,11,229,190
71619,82256,9393,10821,91,93,842,829,9,7,161,151
73117,83917,10084,11651,93,95,482,410,7,5,85,74
69214,75567,9362,10447,85,86,1595,1412,15,14,242,197
63714,72835,8987,10326,89,92,833,715,11,8,145,135
62434,74234,8990,10668,89,92,1257,1151,11,8,172,152
70511,77966,10129,11240,91,91,1421,1284,9,9,198,177
81912,93191,11209,12589,91,94,763,646,9,6,120,98
73437,84845,10401,11943,87,91,1168,1026,13,9,188,164
64775,76432,8965,10670,90,92,1367,1238,10,8,235,196
103224,120995,12029,14135,92,93,1016,989,8,7,101,95
107139,120296,12057,13435,91,92,887,642,9,8,131,87
97412,120532,10873,13625,88,91,855,634,12,9,140,115
107399,116154,12523,13411,93,95,792,793,7,5,87,85
112162,119267,11583,12236,94,94,244,343,6,6,43,57
120479,133946,12595,14100,91,92,552,462,9,8,105,93
101916,116300,11285,13035,93,93,953,1131,7,7,113,132
133767,143270,12792,13491,92,93,1546,1404,8,7,163,141
116106,131697,12928,14437,91,93,671,581,9,7,79,70
105439,122561,12051,14120,91,88,1416,1556,9,12,169,185
124991,133549,16828,18054,93,95,541,294,7,5,86,38
115511,138603,16290,19844,92,95,554,194,8,5,75,26
119640,127504,17208,18394,96,98,155,147,4,2,19,18
127365,143773,17092,19451,92,93,884,800,8,7,121,105
119450,135956,16952,19316,95,97,301,203,5,3,38,28
127058,145035,17710,20438,97,98,114,87,3,2,19,16
125135,137556,17531,19225,96,97,160,264,4,3,24,44
98198,119793,14710,17874,92,96,584,337,8,4,83,44
115927,126377,16722,18186,93,97,446,303,7,3,60,39
126959,139660,18550,20525,94,95,408,397,6,5,63,58
182542,198133,18616,20475,97,98,124,320,3,2,12,26
166717,197541,18838,22051,95,97,124,124,5,3,21,21
231395,259387,23571,26610,97,96,320,177,3,4,32,29
217113,237472,21198,22891,95,95,560,524,5,5,81,77
182016,208107,18951,21891,95,96,447,304,5,4,51,44
184363,207662,20670,23255,96,96,374,413,4,4,44,54
177124,191986,20012,21648,94,96,509,396,6,4,67,49
187709,217997,19560,22727,97,97,377,404,3,3,54,61
179482,198561,19056,20566,94,95,110,132,6,5,18,24
189594,205058,18845,20677,97,95,486,198,3,5,50,29
105709,118179,14773,16586,97,96,614,590,3,4,98,86
108529,128003,14969,17463,89,94,921,798,11,6,132,111
98390,119520,14028,17225,92,92,947,694,8,8,176,124
113045,128553,15924,18028,89,94,1025,508,11,6,153,67
105622,121704,14933,17422,95,95,602,602,5,5,101,101
115300,127031,16628,18454,96,96,837,773,4,4,93,87
109882,124773,16034,18036,92,94,746,608,8,6,115,93
102542,115455,14717,16593,92,93,707,312,8,7,115,50
116467,130581,16236,18203,95,94,574,458,5,6,116,89
107803,126682,15555,17988,91,93,1059,545,9,7,169,77
150534,172340,16390,18838,95,95,1053,846,5,5,109,98
173343,197614,18835,21696,93,95,1286,1237,7,5,142,133
222857,243030,21487,23408,96,93,612,765,4,7,77,115
182999,196171,20233,21567,92,93,819,1027,8,7,110,126
158604,186395,17882,20927,94,95,456,372,6,5,73,80
195179,225897,19521,22258,95,95,592,530,5,5,80,63
158221,181465,17337,19837,95,96,691,761,5,4,76,95
176136,195434,19512,21504,95,94,661,706,5,6,74,83
157808,183492,17281,20103,93,95,1480,1061,7,5,137,95
181633,206427,19400,22146,96,96,627,468,4,4,87,79
73672,82667,9997,11251,93,92,408,388,7,8,66,64
71541,75906,10696,11352,93,94,416,404,7,6,53,53
78044,88600,10712,12207,94,95,373,455,6,5,47,59
68452,81049,9751,11627,91,92,494,467,9,8,82,76
71521,82051,10233,11688,95,96,301,321,5,4,39,44
65882,76433,9776,11371,92,92,525,385,8,8,74,57
68037,75300,9183,10194,93,93,400,418,7,7,54,56
55515,67390,8192,9895,93,93,676,739,7,7,99,107
72218,82307,10799,12446,93,94,436,368,7,6,70,47
64877,75181,9236,10795,89,93,759,545,11,7,138,99
124235,141197,13301,15029,94,94,899,746,6,6,107,90
113447,126627,12989,14607,94,92,664,835,6,8,80,95
102598,116694,10734,12488,89,90,1016,783,11,10,124,98
116942,131352,12356,13929,92,93,891,811,8,7,102,96
114866,125581,12239,13749,96,97,307,211,4,3,35,23
121659,133686,12605,13881,92,94,504,647,8,6,70,86
116164,131674,12133,13979,97,98,289,224,3,2,33,28
124890,140310,12382,14092,93,94,697,482,7,6,110,77
111469,123666,11526,12845,91,93,595,518,9,7,75,62
137617,144080,13829,14616,93,94,446,426,7,6,55,52
61953,70675,9656,10918,90,88,1205,1072,10,12,185,174
68611,81770,9751,11670,88,91,1272,1142,12,9,207,179
69054,75967,9892,10871,91,91,1182,1126,9,9,173,163
48598,61165,7206,9131,85,89,2040,1381,15,11,276,190
70216,80641,10247,11762,92,91,687,818,8,9,99,121
58607,65290,8595,9572,87,89,916,870,13,11,161,155
73090,80569,9940,10801,89,91,569,545,11,9,81,73
70516,76973,9838,10928,87,92,1116,885,13,8,183,120
60844,73147,8473,10223,85,89,1549,1137,15,11,245,169
58251,65819,8881,10035,94,92,782,739,6,8,102,97
104545,112388,11372,12079,91,89,1472,1655,9,11,164,192
125029,135195,13044,13764,90,90,1269,1392,10,10,156,193
122566,132690,12539,13664,91,93,1147,798,9,7,131,93
91888,110131,10597,12804,87,90,1397,1165,13,10,198,158
100110,118435,10578,12398,90,90,1258,990,10,10,139,114
96675,111646,10950,12669,86,89,1355,920,14,11,179,116
117978,129433,11969,13012,89,89,1783,1672,11,11,183,161
106864,125143,11398,13258,93,91,877,866,7,9,107,116
114363,124171,11944,12899,93,96,1139,833,7,4,152,89
110463,119712,11957,12932,90,92,1378,1300,10,8,165,155
111786,120480,16126,17430,94,96,387,178,6,4,64,28
115032,137160,15333,18211,95,98,321,220,5,2,43,22
118681,129276,16466,17845,94,95,358,458,6,5,68,75
132110,153005,17408,20261,98,97,155,217,2,3,16,22
111470,124758,14722,16519,92,96,512,222,8,4,67,41
102882,113997,15206,16797,97,96,91,206,3,4,14,28
109853,129348,15676,18321,95,97,288,148,5,3,57,37
97063,106434,14775,16211,91,92,444,535,9,8,61,79
111422,124876,15332,17046,96,95,298,340,4,5,45,63
110675,123418,15889,17756,95,96,546,659,5,4,66,74
172691,199147,19033,21980,94,93,450,470,6,7,52,54
166978,173734,18828,19448,97,97,355,275,3,3,35,29
189793,213780,19399,21982,95,95,409,233,5,5,59,27
197272,210044,20454,21661,94,95,684,740,6,5,72,81
189647,205904,20303,22094,96,95,315,324,4,5,47,48
177119,186121,19188,20353,96,96,605,416,4,4,58,43
185668,204240,19165,21019,94,96,282,273,6,4,35,31
166762,187841,17787,19936,95,98,310,204,5,2,49,23
193792,204811,19968,21326,92,94,454,325,8,6,59,48
169334,180680,18875,20255,96,96,717,540,4,4,83,65
95951,111767,13837,16230,91,90,1177,1178,9,10,177,172
111282,139980,14546,18611,95,95,624,626,5,5,97,95
111293,127089,16009,18496,91,94,607,581,9,6,133,114
104658,123728,15270,18025,92,93,1014,784,8,7,167,128
119076,135420,16177,18498,92,94,400,352,8,6,83,80
121864,140886,16705,19278,92,94,598,428,8,6,96,70
94056,106106,13799,15758,90,93,264,216,10,7,53,41
106101,124912,14675,17306,89,92,937,656,11,8,158,122
103357,124135,15018,17899,94,93,917,838,6,7,118,112
106313,116719,14938,16450,91,93,823,453,9,7,131,78
175309,192006,19445,21659,93,96,689,545,7,4,101,75
180210,208155,19018,22232,92,93,1567,1427,8,7,194,174
170482,188306,19318,21344,95,95,704,816,5,5,85,99
151151,174533,16529,19415,90,90,1766,1462,10,10,234,209
166741,191670,18198,21395,93,93,1068,987,7,7,132,146
161959,177269,16744,18520,94,94,753,753,6,6,84,84
138050,152546,15526,17128,92,93,1114,841,8,7,141,97
189302,211964,19920,22193,95,95,496,522,5,5,62,56
183860,205664,19842,22024,93,94,647,769,7,6,88,114
195592,213164,20531,22351,94,94,749,800,6,6,79,89
