TWT,greedy twt,TT,greedy TT,tardy jobs,greed tardy jobs,Total weighted earliness,Total weighted earliness greedy,number of early jobs,number of early jobs greedy,total earliness,total earliness greedy
132,240,11,20,1,3,1067,1125,11,9,103,111
77,340,7,42,1,5,474,367,11,7,55,53
0,76,0,15,0,2,589,811,12,10,60,85
137,1185,14,114,3,9,709,213,9,3,85,39
0,0,0,0,0,0,1035,1035,12,12,173,173
0,62,0,13,0,2,1303,1161,12,10,204,185
114,369,21,51,5,6,361,468,7,6,67,94
14,144,2,22,1,2,894,889,11,10,156,161
34,586,6,84,2,6,634,425,10,6,93,74
0,0,0,0,0,0,1739,1739,12,12,208,208
39,506,8,56,2,4,1046,1498,10,8,119,161
0,68,0,7,0,2,1601,1768,12,10,214,246
8,87,2,9,1,2,1533,1425,11,10,199,196
17,69,4,15,2,3,1380,1638,10,9,165,192
182,566,34,78,4,6,524,410,8,6,73,58
337,970,55,135,6,8,464,299,6,4,66,44
157,292,20,37,5,6,488,361,7,6,75,59
237,574,35,83,4,7,198,151,8,5,37,28
207,448,32,61,5,7,491,443,7,5,72,73
213,797,27,81,3,6,606,377,9,6,82,60
476,728,50,74,6,7,479,438,6,5,59,53
189,1000,20,135,4,9,232,155,8,3,36,25
352,1652,53,159,4,8,327,221,8,4,45,43
295,627,36,65,6,8,662,615,6,4,66,59
210,958,30,148,4,8,458,442,8,4,77,78
0,212,0,36,0,3,721,910,12,9,105,128
60,376,8,51,2,5,763,679,10,7,122,123
0,70,0,10,0,2,1042,962,12,10,161,150
45,191,9,31,1,4,1014,928,11,8,137,131
0,92,0,11,0,3,1371,1414,12,9,173,181
70,606,10,71,2,7,1171,536,10,5,124,78
69,185,12,39,2,3,1010,824,10,9,119,119
59,414,8,42,3,4,936,885,9,8,101,103
612,1281,57,117,6,8,429,546,6,4,48,62
